Frame,Node Number,X,Y,Z
250,8,0.732742428779602,0.3761756122112274,-0.15845991671085358
250,12,0.74432373046875,0.33607351779937744,-0.12129474431276321
251,4,0.7225614190101624,0.2862660884857178,-0.16660457849502563
251,8,0.7454164624214172,0.370640367269516,-0.17133381962776184
251,12,0.7606992721557617,0.3316456377506256,-0.13558843731880188
252,4,0.7417048215866089,0.2955421209335327,-0.15307220816612244
252,8,0.7657513618469238,0.3861349821090698,-0.16945041716098785
252,12,0.7784918546676636,0.35642701387405396,-0.13191361725330353
253,4,0.7487514019012451,0.30254778265953064,-0.14443162083625793
253,8,0.7840219736099243,0.3981504440307617,-0.15129560232162476
253,12,0.7893204689025879,0.3689729571342468,-0.11832983791828156
254,4,0.7783741354942322,0.3143458962440491,-0.16330119967460632
254,8,0.81076979637146,0.3990064859390259,-0.1705687791109085
254,12,0.8196387887001038,0.3781041204929352,-0.13505074381828308
255,4,0.8123248815536499,0.3214767575263977,-0.18801921606063843
255,8,0.8570946455001831,0.4212559163570404,-0.18542376160621643
255,12,0.857628583908081,0.3868142068386078,-0.14284279942512512
256,4,0.8489357829093933,0.3226429224014282,-0.195607528090477
256,8,0.898472011089325,0.4128982424736023,-0.19610874354839325
256,12,0.9017030596733093,0.3756709396839142,-0.15167443454265594
257,4,0.8756016492843628,0.31605738401412964,-0.2141028195619583
257,8,0.9166563749313354,0.4212608337402344,-0.21752271056175232
257,12,0.9208939075469971,0.39881205558776855,-0.16251730918884277
258,4,0.8938030004501343,0.31371742486953735,-0.22614344954490662
258,8,0.9245625734329224,0.4171227514743805,-0.21073018014431
258,12,0.9252901077270508,0.38905617594718933,-0.15260092914104462
259,4,0.9039719104766846,0.30601388216018677,-0.24839316308498383
259,8,0.9411397576332092,0.41484224796295166,-0.22960194945335388
259,12,0.9444749355316162,0.3775365650653839,-0.17640748620033264
260,4,0.9200085997581482,0.29619014263153076,-0.23788240551948547
260,8,0.9580305814743042,0.42478230595588684,-0.2164066582918167
260,12,0.9613615870475769,0.38764309883117676,-0.16078121960163116
261,4,0.9236729741096497,0.29757195711135864,-0.2290201336145401
261,8,0.9727649688720703,0.4244842231273651,-0.2138882279396057
261,12,0.9765927791595459,0.3958529233932495,-0.15824821591377258
262,4,0.9331374168395996,0.30056798458099365,-0.22587551176548004
262,8,0.967030942440033,0.39705726504325867,-0.20201385021209717
262,12,0.9667313694953918,0.3711767792701721,-0.14986279606819153
263,4,0.9340389966964722,0.28561151027679443,-0.23980334401130676
263,8,0.9610946178436279,0.3771962821483612,-0.22079768776893616
263,12,0.971768319606781,0.3670891523361206,-0.17279990017414093
264,4,0.9269261360168457,0.26590245962142944,-0.22948981821537018
264,8,0.9607289433479309,0.39469078183174133,-0.228159099817276
264,12,0.9699974656105042,0.3621234893798828,-0.16867733001708984
265,4,0.9190930128097534,0.2660704553127289,-0.22592085599899292
265,8,0.9575024247169495,0.3912189304828644,-0.22807742655277252
265,12,0.961995005607605,0.3422809839248657,-0.16966094076633453
266,4,0.9071767330169678,0.242397740483284,-0.25626975297927856
266,8,0.9425399303436279,0.36725854873657227,-0.27463263273239136
266,12,0.9471181631088257,0.3154209852218628,-0.2044924646615982
267,4,0.9037522077560425,0.22458335757255554,-0.24867969751358032
267,8,0.9254397749900818,0.3528856933116913,-0.27050599455833435
267,12,0.9392026662826538,0.3270244598388672,-0.20638114213943481
268,4,0.8649944067001343,0.23070533573627472,-0.2451741099357605
268,8,0.8822585940361023,0.3775167465209961,-0.2565624713897705
268,12,0.9015599489212036,0.34529438614845276,-0.20320335030555725
269,4,0.8059970736503601,0.2755376100540161,-0.2327360212802887
269,8,0.8291750550270081,0.41739213466644287,-0.24892625212669373
269,12,0.8518341779708862,0.3926090896129608,-0.19618390500545502
270,4,0.7621505856513977,0.3024868369102478,-0.21651910245418549
270,8,0.7729690074920654,0.44086596369743347,-0.23852992057800293
270,12,0.806900680065155,0.4337012469768524,-0.1979483664035797
271,4,0.7201007008552551,0.35564523935317993,-0.21296440064907074
271,8,0.7241396903991699,0.49005064368247986,-0.22049281001091003
271,12,0.7575263381004333,0.4866413176059723,-0.1766354888677597
272,4,0.6610913276672363,0.4082792401313782,-0.18836818635463715
272,8,0.6812678575515747,0.5277204513549805,-0.20895858108997345
272,12,0.7276394963264465,0.5213490724563599,-0.17142179608345032
273,4,0.6255241632461548,0.46845781803131104,-0.16704243421554565
273,8,0.6464250683784485,0.5844466686248779,-0.176354318857193
273,12,0.6785563826560974,0.5647448897361755,-0.13994227349758148
274,4,0.5889019966125488,0.5156413316726685,-0.19507725536823273
274,8,0.61714768409729,0.613170325756073,-0.1814386397600174
274,12,0.6388250589370728,0.6043775081634521,-0.14466749131679535
275,4,0.597099781036377,0.5329841375350952,-0.20725007355213165
275,8,0.6159371137619019,0.6511756181716919,-0.18092364072799683
275,12,0.6308723092079163,0.5832010507583618,-0.1506672501564026
276,4,0.5887030363082886,0.5859694480895996,-0.19666604697704315
276,8,0.6185247898101807,0.7088991403579712,-0.1435491144657135
276,12,0.6251031160354614,0.6695895195007324,-0.12401784211397171
277,4,0.5946575999259949,0.6946324110031128,-0.13171952962875366
277,8,0.6155263185501099,0.8250996470451355,-0.06132480874657631
277,12,0.6270854473114014,0.7834879159927368,-0.035389844328165054
278,4,0.5858985185623169,0.7822961807250977,-0.102622389793396
278,8,0.6029937863349915,0.9205924868583679,-0.04452485218644142
278,12,0.6119863986968994,0.8251473307609558,-0.017813600599765778
279,4,0.5690248012542725,0.8652516007423401,-0.11054474115371704
279,8,0.5866102576255798,0.8867437839508057,-0.060127951204776764
279,12,0.5921627283096313,0.8170262575149536,-0.013587386347353458
280,4,0.5355920195579529,0.9114764928817749,-0.1098170056939125
280,8,0.5711958408355713,0.9717057943344116,-0.07009105384349823
280,12,0.5914883613586426,0.8804342746734619,-0.03969570994377136
281,4,0.4824555516242981,0.9258479475975037,-0.11712914705276489
281,8,0.5589377880096436,1.1351938247680664,-0.022892005741596222
281,12,0.600218653678894,1.0042405128479004,0.016046684235334396
282,4,0.4589722454547882,0.9981964826583862,-0.15107160806655884
282,8,0.5286585092544556,1.199886679649353,-0.03668925538659096
282,12,0.555717945098877,1.089027762413025,0.00956155825406313
283,4,0.4437796175479889,1.0393532514572144,-0.16775654256343842
283,8,0.5049260258674622,1.186276912689209,0.016074759885668755
283,12,0.5230859518051147,1.0630971193313599,0.06419914960861206
284,4,0.47652411460876465,1.0580707788467407,-0.14301697909832
284,8,0.5148312449455261,1.236518144607544,0.031083019450306892
284,12,0.5354399681091309,1.1086143255233765,0.05769820138812065
285,4,0.47519275546073914,1.001583456993103,-0.11633572727441788
285,8,0.506318211555481,1.1865959167480469,0.038001030683517456
285,12,0.5253548622131348,1.0746707916259766,0.059166327118873596
286,4,0.4558548629283905,0.9549736976623535,-0.08932274580001831
286,8,0.5194625854492188,1.1110038757324219,0.01845267042517662
286,12,0.5379003286361694,0.9830577373504639,0.02728957310318947
287,4,0.4501713514328003,0.9341086745262146,-0.11094804853200912
287,8,0.5070986747741699,1.15084969997406,0.002370055764913559
287,12,0.5216485857963562,1.0192945003509521,0.0483923964202404
288,4,0.4797455668449402,0.8749206066131592,-0.1710992008447647
288,8,0.5145602822303772,0.9187667965888977,-0.03566620498895645
288,12,0.5053967237472534,0.8515303134918213,0.022556645795702934
289,4,0.4963245689868927,0.8018459677696228,-0.14712458848953247
289,8,0.5561543703079224,1.0473260879516602,0.0025405706837773323
289,12,0.5393478274345398,0.8787105083465576,0.03989139944314957
290,4,0.49620872735977173,0.7587348818778992,-0.0676146000623703
290,8,0.5560939311981201,0.93326735496521,0.008622304536402225
290,12,0.5572458505630493,0.8454306721687317,0.05806570127606392
291,4,0.5220361948013306,0.7201884984970093,0.002083438914269209
291,8,0.5588396787643433,0.8027881383895874,0.008296897634863853
291,12,0.5552482008934021,0.7271497845649719,0.04599080607295036
292,4,0.528175413608551,0.6853161454200745,-0.03540996462106705
292,8,0.5645351409912109,0.760430097579956,-0.04228365793824196
292,12,0.5580021142959595,0.6755249500274658,-0.004627551883459091
293,4,0.5264387726783752,0.6699689030647278,-0.05726546421647072
293,8,0.5729207396507263,0.7598590850830078,-0.06727464497089386
293,12,0.5702157020568848,0.6635198593139648,-0.030484938994050026
294,4,0.5289022922515869,0.636770486831665,-0.017452048137784004
294,8,0.5785803198814392,0.7267862558364868,-0.04606788977980614
294,12,0.5782299637794495,0.6462642550468445,-0.013727166689932346
295,4,0.5344766974449158,0.6132947206497192,-0.014943122863769531
295,8,0.5800209641456604,0.7094957232475281,-0.051481928676366806
295,12,0.5692536234855652,0.6301302313804626,-0.03437273949384689
296,4,0.5284368991851807,0.5952602624893188,0.003703303635120392
296,8,0.5776764154434204,0.6646528244018555,-0.006235226988792419
296,12,0.5671820044517517,0.5965746641159058,0.008009688928723335
297,4,0.5356332063674927,0.5748915076255798,-0.004053101409226656
297,8,0.5768484473228455,0.6365578174591064,-0.004448919557034969
297,12,0.5733930468559265,0.5867058038711548,0.011597594246268272
298,4,0.5298951268196106,0.5648615956306458,-0.014757037162780762
298,8,0.574915885925293,0.6355502009391785,0.0052429125644266605
298,12,0.564456582069397,0.5790539979934692,0.024165458977222443
299,4,0.5332227945327759,0.5616844892501831,-0.0016958292108029127
299,8,0.5785438418388367,0.6120344996452332,-0.002778601599857211
299,12,0.570923924446106,0.569480836391449,0.01832268014550209
300,4,0.5394669771194458,0.5764054656028748,0.009983403608202934
300,8,0.6007754802703857,0.6508665680885315,0.013582917861640453
300,12,0.5907155275344849,0.6007669568061829,0.04009262099862099
301,4,0.5401840209960938,0.593860387802124,0.010565659031271935
301,8,0.5924557447433472,0.6537871956825256,0.01829030178487301
301,12,0.5843435525894165,0.6062655448913574,0.03976328298449516
302,4,0.5432178378105164,0.5917321443557739,-0.010547688230872154
302,8,0.5836983919143677,0.6542487740516663,0.0005334135494194925
302,12,0.5764271020889282,0.6058289408683777,0.01873791590332985
303,4,0.5286804437637329,0.6071380376815796,0.009254073724150658
303,8,0.5782568454742432,0.6549853682518005,0.0108149079605937
303,12,0.569277286529541,0.6117550134658813,0.032133545726537704
304,4,0.5329383611679077,0.6263951659202576,0.014776553027331829
304,8,0.5809195041656494,0.6570687294006348,-0.003532986855134368
304,12,0.571638286113739,0.6062653660774231,0.02610921673476696
305,4,0.5234771966934204,0.6550958752632141,0.029782762750983238
305,8,0.5732858180999756,0.6726258993148804,-0.005071990191936493
305,12,0.5637131333351135,0.6312915086746216,0.04422192648053169
306,4,0.5159419775009155,0.6349709630012512,0.030583590269088745
306,8,0.567755401134491,0.6952371001243591,0.00614263815805316
306,12,0.5635553598403931,0.6484078764915466,0.03870946168899536
307,4,0.5136315822601318,0.6344528198242188,0.0282558836042881
307,8,0.5594937801361084,0.7076748013496399,0.009483681991696358
307,12,0.5506865382194519,0.6601085066795349,0.043959856033325195
308,4,0.5179781317710876,0.6717220544815063,0.025159046053886414
308,8,0.5634516477584839,0.7528924942016602,0.018998296931385994
308,12,0.5503923892974854,0.6945707201957703,0.04854276403784752
309,4,0.4854808449745178,0.6832615733146667,0.009443236514925957
309,8,0.5387483835220337,0.7764599919319153,0.02078222669661045
309,12,0.537879228591919,0.7190406918525696,0.05594019219279289
310,4,0.4583423435688019,0.7180300354957581,0.027258066460490227
310,8,0.5244088768959045,0.7877163887023926,0.012237307615578175
310,12,0.543290376663208,0.7517095804214478,0.06645258516073227
312,4,0.4963696599006653,0.5795084238052368,-0.19392982125282288
312,8,0.514769434928894,0.7343180775642395,-0.29964712262153625
312,12,0.5325037837028503,0.7516794800758362,-0.25113192200660706
313,4,0.4764070510864258,0.630060076713562,-0.20127326250076294
313,8,0.4937457740306854,0.7328441143035889,-0.2743326723575592
313,12,0.5085048675537109,0.7626355886459351,-0.23607903718948364
314,4,0.4950993061065674,0.6890741586685181,-0.20925073325634003
314,8,0.4802565574645996,0.765455961227417,-0.28697487711906433
314,12,0.5030824542045593,0.7885855436325073,-0.25569650530815125
315,4,0.5867734551429749,0.7237744927406311,-0.20017187297344208
315,8,0.533879816532135,0.8140884041786194,-0.3160918951034546
315,12,0.48935672640800476,0.8065275549888611,-0.28950202465057373
316,4,0.5901884436607361,0.7371246218681335,-0.19591683149337769
316,8,0.5272111296653748,0.826070249080658,-0.3074982464313507
316,12,0.4991960823535919,0.8408476114273071,-0.28888335824012756
317,4,0.6104665398597717,0.7178974151611328,-0.2265329211950302
317,8,0.5616726875305176,0.8464784622192383,-0.36737555265426636
317,12,0.5090959072113037,0.8643327355384827,-0.34029725193977356
318,4,0.6026239991188049,0.7455163598060608,-0.2046360969543457
318,8,0.5676045417785645,0.8534647226333618,-0.3322266936302185
318,12,0.5084746479988098,0.8719241619110107,-0.30955466628074646
319,4,0.45892319083213806,0.704092800617218,-0.2765944004058838
319,8,0.46168458461761475,0.8176339864730835,-0.3792169988155365
319,12,0.47698861360549927,0.8754523992538452,-0.32662883400917053
320,4,0.4625290036201477,0.6405962705612183,-0.30989333987236023
320,8,0.5141499638557434,0.7911104559898376,-0.4095805287361145
320,12,0.5196103453636169,0.8465948104858398,-0.33147141337394714
321,4,0.46474766731262207,0.6596269011497498,-0.2992967665195465
321,8,0.573691725730896,0.8640191555023193,-0.3793942928314209
321,12,0.5821289420127869,0.9366900324821472,-0.2994523346424103
322,4,0.4883394241333008,0.626560628414154,-0.3590138256549835
322,8,0.5769680142402649,0.9890152215957642,-0.43748751282691956
322,12,0.6035175919532776,1.0777900218963623,-0.35855352878570557
323,4,0.4741256833076477,0.7014788389205933,-0.2736082375049591
323,8,0.5156195163726807,1.0975210666656494,-0.22847901284694672
323,12,0.5246005654335022,1.0968289375305176,-0.13614492118358612
324,4,0.4578363299369812,0.7381239533424377,-0.20594386756420135
324,8,0.4518689811229706,1.0324970483779907,-0.14240820705890656
324,12,0.47007524967193604,0.9957193732261658,-0.0703652948141098
325,4,0.4614298939704895,0.7414034605026245,-0.12177447229623795
325,8,0.41985851526260376,0.9372515678405762,-0.10452529788017273
325,12,0.45587700605392456,0.9006832838058472,-0.05207207426428795
326,4,0.4799453616142273,0.723435640335083,-0.10153669118881226
326,8,0.45838093757629395,0.8471971154212952,-0.0960223376750946
326,12,0.5213302373886108,0.7653791308403015,-0.06654820591211319
327,4,0.5211005806922913,0.727824330329895,-0.14884288609027863
327,8,0.5169038772583008,0.8365654945373535,-0.14857599139213562
327,12,0.5714569091796875,0.7349935173988342,-0.12376707047224045
328,4,0.5661234855651855,0.7034347057342529,-0.17052465677261353
328,8,0.5749400854110718,0.788905143737793,-0.1929474174976349
328,12,0.6417613625526428,0.6928454041481018,-0.1621946394443512
329,4,0.5931494235992432,0.6426435112953186,-0.27920788526535034
329,8,0.5968835949897766,0.7392131090164185,-0.30835723876953125
329,12,0.6873312592506409,0.638728141784668,-0.26098912954330444
330,4,0.5720943808555603,0.5736360549926758,-0.318877637386322
330,8,0.5714147686958313,0.5536341667175293,-0.36295855045318604
330,12,0.6435805559158325,0.54680997133255,-0.3090406656265259
331,4,0.5530130863189697,0.46680980920791626,-0.22631511092185974
331,8,0.6646642684936523,0.48192983865737915,-0.2354145348072052
331,12,0.6186252236366272,0.4538235366344452,-0.21462439000606537
333,4,0.5417888760566711,0.42331555485725403,-0.30942636728286743
333,8,0.5448989868164062,0.45913612842559814,-0.3163486123085022
333,12,0.5979169011116028,0.4824037551879883,-0.26356279850006104
334,4,0.5623179078102112,0.4137687087059021,-0.32097363471984863
334,8,0.5874987840652466,0.496428906917572,-0.3128877580165863
334,12,0.6396883130073547,0.5521734356880188,-0.24237903952598572
335,4,0.5923346877098083,0.4836886525154114,-0.2750270962715149
335,8,0.6351444721221924,0.5633620619773865,-0.2502751052379608
335,12,0.6743961572647095,0.6144537925720215,-0.18874268233776093
336,4,0.6269267201423645,0.5685087442398071,-0.2455182820558548
336,8,0.667190432548523,0.6398996114730835,-0.23058341443538666
336,12,0.7073178887367249,0.6779114007949829,-0.1689007580280304
337,4,0.6702163815498352,0.6392340064048767,-0.2482331246137619
337,8,0.6873040199279785,0.6824151277542114,-0.2496381402015686
337,12,0.7544108629226685,0.728945255279541,-0.202103853225708
338,4,0.6866471767425537,0.6633196473121643,-0.24177370965480804
338,8,0.7026510238647461,0.7391162514686584,-0.24371808767318726
338,12,0.783348560333252,0.7818004488945007,-0.19979947805404663
339,4,0.6717997789382935,0.6893502473831177,-0.2215486615896225
339,8,0.6837092041969299,0.7531090378761292,-0.21883276104927063
339,12,0.7677816152572632,0.844647228717804,-0.1916903257369995
340,4,0.6679159998893738,0.6777432560920715,-0.21970723569393158
340,8,0.681054949760437,0.7469640374183655,-0.21445971727371216
340,12,0.7524746060371399,0.8429175019264221,-0.18544791638851166
341,4,0.66938316822052,0.6708551645278931,-0.23686999082565308
341,8,0.6717898845672607,0.7381707429885864,-0.23328140377998352
341,12,0.7309756875038147,0.8440248966217041,-0.20384569466114044
342,4,0.6692520976066589,0.6723413467407227,-0.22731326520442963
342,8,0.6739375591278076,0.7363054156303406,-0.21466979384422302
342,12,0.7233883738517761,0.886030912399292,-0.19524602591991425
343,4,0.6822015047073364,0.6656324863433838,-0.24657122790813446
343,8,0.6954775452613831,0.7444740533828735,-0.22666113078594208
343,12,0.7063959240913391,0.8523501753807068,-0.20014500617980957
344,4,0.7195549011230469,0.6207433342933655,-0.25040286779403687
344,8,0.7284068465232849,0.6731929183006287,-0.21073420345783234
344,12,0.7061383128166199,0.7824310064315796,-0.1874253749847412
345,4,0.7619761228561401,0.5639844536781311,-0.24585102498531342
345,8,0.739984393119812,0.6045684814453125,-0.21178384125232697
345,12,0.6974854469299316,0.6775925755500793,-0.1826772391796112
346,4,0.7932498455047607,0.4850400686264038,-0.2398049384355545
346,8,0.7456094026565552,0.48134395480155945,-0.2108587622642517
346,12,0.6983989477157593,0.5290971994400024,-0.18194353580474854
347,4,0.8259202837944031,0.41211819648742676,-0.2607620656490326
347,8,0.765373945236206,0.3829993009567261,-0.24838745594024658
347,12,0.7268638610839844,0.432732492685318,-0.22606757283210754
348,4,0.872984766960144,0.29434558749198914,-0.2605617046356201
348,8,0.8009042143821716,0.28350114822387695,-0.2854517996311188
348,12,0.7560091614723206,0.3062439560890198,-0.25036728382110596
349,4,0.9424269795417786,0.1907682716846466,-0.2846311628818512
349,8,0.863217830657959,0.2612084150314331,-0.32297182083129883
349,12,0.8178006410598755,0.272655189037323,-0.27025744318962097
350,4,0.9753440022468567,0.15101906657218933,-0.3270871341228485
350,8,0.9440087080001831,0.15133735537528992,-0.3552521765232086
350,12,0.8630759716033936,0.17696326971054077,-0.30636897683143616
351,4,0.9522751569747925,0.1426161825656891,-0.28620660305023193
351,8,0.9996283054351807,0.49012407660484314,-0.27627816796302795
351,12,0.8989775776863098,0.2157174050807953,-0.2664324939250946
357,4,0.7092684507369995,0.4687196612358093,-0.08944769203662872
357,8,0.6758813261985779,0.5991299152374268,-0.08608346432447433
357,12,0.6878618597984314,0.5767759084701538,-0.04702725633978844
358,4,0.6614673733711243,0.2216917723417282,-0.08511196076869965
358,8,0.6212451457977295,0.2439998835325241,-0.07692008465528488
358,12,0.7405080795288086,0.17331025004386902,-0.021714072674512863
359,4,0.7039603590965271,0.011165827512741089,-0.07381729036569595
359,8,0.7244426012039185,0.013336777687072754,-0.09136652201414108
359,12,0.7395739555358887,0.09439878165721893,-0.05041899532079697
360,4,0.6995185613632202,0.029908940196037292,-0.014840404503047466
360,8,0.7091211676597595,-0.03093850612640381,-0.036311328411102295
360,12,0.732856810092926,-0.056307852268218994,-0.030799316242337227
361,4,0.6874578595161438,-0.045092470943927765,-0.024215813726186752
361,8,0.7076830863952637,-0.14086444675922394,-0.049258846789598465
361,12,0.7363117337226868,-0.15326496958732605,-0.035591669380664825
362,4,0.7199432849884033,-0.03212003409862518,-0.02900410257279873
362,8,0.7266461849212646,-0.06169425696134567,-0.06807718425989151
362,12,0.7722916007041931,-0.08725131303071976,-0.05846264585852623
365,4,0.4052257537841797,0.1540236622095108,-0.07689499855041504
365,8,0.47077661752700806,0.23917081952095032,-0.18299269676208496
365,12,0.5089527368545532,0.31356939673423767,-0.14676225185394287
366,4,0.4177634119987488,0.13458287715911865,-0.2194640040397644
366,8,0.4479597806930542,0.22758848965168,-0.3477605879306793
366,12,0.49162453413009644,0.32139313220977783,-0.2953259348869324
367,4,0.40572893619537354,0.10773685574531555,-0.21945224702358246
367,8,0.43406301736831665,0.19409385323524475,-0.3318040370941162
367,12,0.48001736402511597,0.2816125154495239,-0.29460516571998596
368,4,0.36678722500801086,0.1256454885005951,-0.24144092202186584
368,8,0.41397911310195923,0.13681896030902863,-0.369489461183548
368,12,0.45018747448921204,0.18611304461956024,-0.3037723898887634
369,4,0.37760892510414124,0.09880253672599792,-0.2503684163093567
369,8,0.4164891242980957,0.13772475719451904,-0.4085182547569275
369,12,0.43865466117858887,0.18849433958530426,-0.3248544931411743
370,4,0.3913594186306,0.11657658219337463,-0.2253885567188263
370,8,0.4480644464492798,0.16131940484046936,-0.32976797223091125
370,12,0.4580143690109253,0.2472214698791504,-0.24680021405220032
371,4,0.40666985511779785,0.1282125562429428,-0.2423725575208664
371,8,0.458257794380188,0.18213516473770142,-0.3797004222869873
371,12,0.47789913415908813,0.2115294635295868,-0.2944653332233429
377,4,0.4176347255706787,0.06777189671993256,-0.2330322265625
377,8,0.47772830724716187,0.0649137794971466,-0.3605809807777405
377,12,0.5040198564529419,0.0909242182970047,-0.2740479111671448
378,4,0.41690799593925476,0.18682852387428284,-0.15013161301612854
378,8,0.469315767288208,0.18816091120243073,-0.23717671632766724
378,12,0.47959452867507935,0.21499912440776825,-0.1902833729982376
379,4,0.408643901348114,0.20930930972099304,-0.1499929428100586
379,8,0.46673327684402466,0.1807316541671753,-0.21950508654117584
379,12,0.4852110743522644,0.20374324917793274,-0.16095922887325287
380,4,0.4205833077430725,0.24564634263515472,-0.15675349533557892
380,8,0.47851797938346863,0.24485191702842712,-0.2410079687833786
380,12,0.4885590076446533,0.23354896903038025,-0.19722405076026917
381,4,0.4264886677265167,0.27364787459373474,-0.1854545921087265
381,8,0.4692728519439697,0.2156432569026947,-0.2427566945552826
381,12,0.5147466063499451,0.28971850872039795,-0.22194044291973114
382,4,0.4019407629966736,0.2904501259326935,-0.23453199863433838
382,8,0.46818625926971436,0.25322362780570984,-0.2991572320461273
382,12,0.5040842890739441,0.2622847259044647,-0.2639981210231781
383,4,0.43520039319992065,0.33537259697914124,-0.17683976888656616
383,8,0.5163950324058533,0.3064819872379303,-0.26166051626205444
383,12,0.5009851455688477,0.25379860401153564,-0.25548049807548523
384,4,0.4601496458053589,0.3804127871990204,-0.0791366845369339
384,8,0.4986574649810791,0.29638534784317017,-0.15681658685207367
384,12,0.4695383906364441,0.2171323597431183,-0.16936203837394714
385,4,0.411734402179718,0.2592819631099701,-0.06713255494832993
385,8,0.4361078441143036,0.198623389005661,-0.08847136795520782
385,12,0.4538777470588684,0.19338974356651306,-0.09666912257671356
386,4,0.40652719140052795,0.24937507510185242,-0.09368916600942612
386,8,0.440013587474823,0.1889454424381256,-0.12477602064609528
386,12,0.4517602324485779,0.2056254744529724,-0.12571726739406586
387,4,0.4162958264350891,0.2390807569026947,-0.09606778621673584
387,8,0.4380354583263397,0.18882128596305847,-0.13434144854545593
387,12,0.44873762130737305,0.2105080783367157,-0.12035893648862839
388,4,0.4215660095214844,0.22239020466804504,-0.10883352905511856
388,8,0.4447697103023529,0.20424234867095947,-0.12111796438694
388,12,0.4813265800476074,0.25623780488967896,-0.1082039549946785
389,4,0.42507392168045044,0.2430884838104248,-0.11945575475692749
389,8,0.48334866762161255,0.24053266644477844,-0.1259731948375702
389,12,0.5039534568786621,0.27178311347961426,-0.09939994663000107
390,4,0.4302482008934021,0.22272321581840515,-0.12431540340185165
390,8,0.495861291885376,0.2398402988910675,-0.12889279425144196
390,12,0.5088953971862793,0.28339701890945435,-0.0965915098786354
391,4,0.4290768504142761,0.24108055233955383,-0.12677210569381714
391,8,0.47124040126800537,0.23239409923553467,-0.14381498098373413
391,12,0.49825382232666016,0.28402775526046753,-0.1095641702413559
392,4,0.43171927332878113,0.2562398910522461,-0.1289467215538025
392,8,0.4723891019821167,0.2424570620059967,-0.1380167156457901
392,12,0.4969693124294281,0.2824990451335907,-0.10879284143447876
393,4,0.4277186989784241,0.26393142342567444,-0.12097933143377304
393,8,0.46628549695014954,0.25010913610458374,-0.1356133073568344
393,12,0.48779383301734924,0.2810671329498291,-0.10857135057449341
394,4,0.4303949475288391,0.2818147540092468,-0.1279279589653015
394,8,0.4659222960472107,0.2806220054626465,-0.12725187838077545
394,12,0.49173325300216675,0.330502986907959,-0.09360945969820023
395,4,0.42899462580680847,0.3182741403579712,-0.1399192214012146
395,8,0.4683380126953125,0.3117634057998657,-0.15366791188716888
395,12,0.4854457676410675,0.3341905474662781,-0.11384527385234833
396,4,0.4334884285926819,0.342312753200531,-0.1225903257727623
396,8,0.47284215688705444,0.33935195207595825,-0.12751714885234833
396,12,0.4919911026954651,0.3980304002761841,-0.08888264745473862
397,4,0.430512011051178,0.3612250089645386,-0.13865846395492554
397,8,0.4658183455467224,0.38249528408050537,-0.14356869459152222
397,12,0.48272866010665894,0.4201958179473877,-0.09888742119073868
398,4,0.43354177474975586,0.38238197565078735,-0.1316744089126587
398,8,0.469059556722641,0.40919142961502075,-0.11010385304689407
398,12,0.476851224899292,0.4186074733734131,-0.07376586645841599
399,4,0.4343855381011963,0.39683622121810913,-0.16960695385932922
399,8,0.4695886969566345,0.4070369601249695,-0.1530911773443222
399,12,0.47650736570358276,0.42432987689971924,-0.11021089553833008
400,4,0.44025710225105286,0.4141196012496948,-0.15595325827598572
400,8,0.474570631980896,0.40138334035873413,-0.1409439891576767
400,12,0.48194602131843567,0.4215625822544098,-0.0948043018579483
401,4,0.44262218475341797,0.4258766174316406,-0.15779395401477814
401,8,0.47790607810020447,0.4259387254714966,-0.15595130622386932
401,12,0.48834457993507385,0.4561542272567749,-0.1089419275522232
402,4,0.44268232583999634,0.43290477991104126,-0.15828047692775726
402,8,0.4780956506729126,0.42931321263313293,-0.1458127647638321
402,12,0.4862033724784851,0.44628965854644775,-0.10166124999523163
403,4,0.45108723640441895,0.42605817317962646,-0.13454324007034302
403,8,0.4796395003795624,0.41917791962623596,-0.1043662428855896
403,12,0.4860454201698303,0.4411264657974243,-0.06963466107845306
404,4,0.45586416125297546,0.4274686276912689,-0.13853421807289124
404,8,0.4870130121707916,0.42188361287117004,-0.12545812129974365
404,12,0.49328798055648804,0.4392778277397156,-0.08572263270616531
405,4,0.4522973299026489,0.4194492697715759,-0.1552988588809967
405,8,0.48070234060287476,0.4271727204322815,-0.15600143373012543
405,12,0.49386847019195557,0.4466722905635834,-0.1195555254817009
406,4,0.44912517070770264,0.42364850640296936,-0.1882038116455078
406,8,0.4859113097190857,0.426937460899353,-0.18725724518299103
406,12,0.48676159977912903,0.4454609751701355,-0.14362920820713043
407,4,0.4461381435394287,0.4238014817237854,-0.2544694244861603
407,8,0.486358106136322,0.42580437660217285,-0.2556000351905823
407,12,0.48726269602775574,0.44529134035110474,-0.196201354265213
408,4,0.4498298764228821,0.42824500799179077,-0.21926218271255493
408,8,0.4854814112186432,0.43108102679252625,-0.2203582525253296
408,12,0.4893227219581604,0.46452879905700684,-0.16535991430282593
409,4,0.4543447196483612,0.4301471710205078,-0.19276447594165802
409,8,0.494262158870697,0.4536129832267761,-0.18501442670822144
409,12,0.49591952562332153,0.4763929545879364,-0.12566721439361572
410,4,0.46187683939933777,0.44117414951324463,-0.19216777384281158
410,8,0.5012398958206177,0.47420769929885864,-0.19384633004665375
410,12,0.5007721781730652,0.4976818561553955,-0.1333133429288864
411,4,0.47046977281570435,0.44928956031799316,-0.17595058679580688
